,true,MLP,RF,SVR
193,1.768342059,1.8435626701244394,1.7990474410999995,1.8359913658575662
194,2.068746,1.997996791105959,2.0550936162000024,2.0340544058496803
195,1.712517618,1.686792477375041,1.70006747516,1.6664621934008474
196,3.452708501,3.3882485367665596,3.42275681297,3.444631838900649
197,1.903676125,1.9936334037773316,1.9149727503800014,1.9645968822293747
198,2.13407761,2.1060983989178466,2.1111043791299977,2.117437488055591
199,1.930084334,1.9882092172362982,1.9443466246600007,1.9938417717840335
200,3.37193042,3.523791520908251,3.3935692510400064,3.5144847611046734
201,2.2096384,2.2162325919799235,2.242553219359998,2.2084654105037336
202,1.450672674,1.5176413685670112,1.4641549039400017,1.4995527160451778
203,2.204644097,2.081431357922706,2.1590874396700004,2.092350635256958
204,3.961687714,3.5770402944789117,3.8402647536199965,3.6111844272637423
205,1.85599337,1.8127507171377828,1.8514867597899964,1.840369001783725
206,1.568831518,1.7428127417235562,1.6295709328799983,1.735422413274097
207,1.94369374,2.0428382663378493,1.9780925026699985,2.0046572759138934
208,1.736429175,1.7649041816988646,1.7456293370800018,1.7975761552565044
209,1.841942293,2.11839159344296,1.8975858325199977,2.130202696155452
210,1.588227424,1.6619046314049994,1.605403377239999,1.6721299649535015
211,2.340779432,2.2547222522089534,2.3117863390600015,2.2678466713928724
212,3.158910337,3.1474935862443947,3.1563178075700025,3.111418440098645
213,2.907962837,2.9459748403269765,2.885648131740006,2.898110415063077
214,2.646200522,2.6555035773995814,2.647602881339996,2.6333587844757265
215,4.64754275,4.6640682763985595,4.618278336320006,4.636416922954279
216,1.873519519,1.847755480335052,1.8768376613400024,1.849446906381819
217,3.816822457,3.8822552243468356,3.8063757909000007,3.8551138349895417
218,2.417163603,2.4370486166583247,2.4564884111700027,2.4597644517376605
219,2.208413554,2.185789438768736,2.1901517262100016,2.192760337462575
220,2.936852903,2.777912539442663,2.8716846832799963,2.781630812913326
221,4.851346215,4.705407620652931,4.863151830749994,4.917505433150496
222,2.006460208,1.9990164443225131,2.000014291459997,1.9958719260292541
223,2.684790024,2.735286399644246,2.712026569519998,2.7535192148221723
224,2.512814951,2.563330771855449,2.5269350006299987,2.5720491001122037
225,2.713064268,2.780399259712269,2.7323298056000023,2.7709488867695673
226,1.737083748,1.5568015144710692,1.650903062800001,1.5710614987906344
227,1.595657667,1.5540345694478157,1.5856870667100005,1.569784648210459
228,1.570963603,1.6462069348403272,1.6066483232299986,1.6311704330527217
229,2.386601955,2.357729361712308,2.371734305910002,2.373310095147321
230,2.602749387,2.549132739669192,2.5883935129899966,2.5564861085911845
231,2.321110886,2.333633293644216,2.309745617410004,2.3182642765501122
232,1.580180574,1.5982962203030655,1.5669936202399983,1.6008212642371946
233,2.658389917,2.8025524531846746,2.699645564619997,2.7868259722075344
234,1.892481954,1.8843163135048773,1.8819264359300012,1.885806475791554
235,2.538824586,2.5537522607933796,2.5458684920400008,2.582617116845372
236,2.356383129,2.281951178483145,2.3440973852899982,2.2845208369527343
237,2.145320297,2.2767968998103854,2.1802065162800024,2.2844279018267963
238,1.406673841,1.4092348865592177,1.4116535638499994,1.4304060693811835
239,2.441214999,2.4653152341003985,2.434562914440003,2.4730513668047336
240,1.245146826,1.3656048187906058,1.2684803973699992,1.3538625450056245
241,2.42157871,2.536913277323548,2.4496726973500027,2.5017735052619434
242,2.968485343,3.0573368572073614,2.9800334485399986,3.0386894872409664
243,1.165785504,1.2211976769065904,1.1649870726799996,1.2138726214476785
244,3.046956408,2.871947827530942,3.0254829931600025,2.898879933778398
245,2.06612888,2.019729730172054,2.04685994437,1.9943570359677072
246,1.587398888,1.6005153290021326,1.573837720769999,1.5879080770895801
247,1.658346511,1.6063831837019804,1.6486851828799995,1.6139127663001815
248,4.094859945,4.240129907346435,4.149101540289998,4.250236217842241
249,3.481717738,3.4941448382377294,3.5216018748799938,3.5830188359267177
250,3.387176186,3.3227103583453106,3.3607844244299967,3.359962716625789
251,1.981337048,2.009623829205997,1.9799300661300003,2.0167982047305952
252,2.382059801,2.42563124756593,2.3648558677099993,2.3957169792243684
253,1.298163735,1.3044759793778582,1.2950084151700016,1.3073090550350583
254,1.545261099,1.5346978218758625,1.5242802146899987,1.5906145281638433
255,4.368165257,4.563009361386826,4.415842240199995,4.6199994989392605
256,1.742660013,1.767856389612691,1.7450525829200019,1.7760400418043347
257,2.443786204,2.377291204676685,2.455444319479999,2.4182266582595178
258,2.074280008,2.0008491559419617,2.0724461407099977,2.0086400665981072
259,1.749188008,1.754715547256873,1.7059737267300015,1.7281675682048188
260,2.030236603,1.9191507096504636,1.9964457523499994,1.9116071588720627
261,2.387358354,2.3503178191656207,2.3790759387600042,2.3600328172860694
262,2.437040162,2.4332834096532086,2.469415568699998,2.4215066650028056
263,1.588411105,1.6394349355855071,1.6024853943100021,1.6278800986411603
264,2.735080251,2.7448273249263733,2.73526204721,2.731416473669815
265,1.305709706,1.288239655372388,1.3250739650700007,1.2992601547410874
266,2.814115184,3.1207138712123115,2.8976287217800003,3.0706086538923834
267,4.332951567,4.353986991625455,4.324455895150004,4.399195571233764
268,3.726323831,3.971718295853096,3.821242143560001,3.916506487869771
269,1.722215957,1.698541550119897,1.7165919764800017,1.7055202424088258
270,1.593197426,1.604716072454084,1.59048618178,1.587999201827245
271,2.260282427,2.1184101084940132,2.1920393467299975,2.1445666975279223
272,2.534797366,2.5448776053711986,2.5214802076999976,2.5435979232570687
273,3.003496908,2.86595703692193,2.980356301119997,2.8694843856818655
274,1.583499275,1.579718875673033,1.5692945884599994,1.59165661643084
275,2.349092056,2.3863534505343647,2.357021773959998,2.389969897812247
276,2.767142726,2.5062180257417395,2.680979359920002,2.7593237972938818
277,2.980209356,2.8631678982265893,2.949733122689998,2.8889280164528044
278,0.988826407,1.0783813460038143,0.9783765746400006,1.0888113628052083
279,1.224856535,1.2479439016698066,1.2247040785100005,1.2253445902559026
280,3.358933297,3.127522096524621,3.2733553081800024,3.1511426489650054
281,1.765872077,1.7054443574478022,1.7258089818800004,1.6963793861742573
282,1.76183337,1.7988987170748285,1.776119049330002,1.8004762917751371
283,2.603486633,2.6780671121583786,2.6501821406199975,2.687130569548102
284,4.563062996,4.552858994259212,4.607232968319998,4.6065307090580525
285,2.050589732,2.1168188510505526,2.06139591972,2.120342490275087
286,3.156300066,3.311811130081002,3.210183422789997,3.353609317684772
287,4.00225068,4.081332656773212,4.027338740649996,3.989845235853508
288,2.776595866,2.6942935923421265,2.7598833800800002,2.6849508374520137
289,1.031147811,1.1040014359429098,1.0272192131899984,1.118169540864498
290,3.425016895,3.627369333603005,3.4992899161799995,3.596508399329602
291,1.702966273,1.7191391429059506,1.7322144868699991,1.7438119302699393
292,1.940715046,1.8844967601689937,1.9105560173199998,1.8998563311334342
293,2.020214623,1.9694029263054302,2.019464072649998,1.9759312805791303
294,1.939694858,1.950382921218493,1.949820693589998,1.9652786147988017
295,2.862324983,2.71318298365678,2.818004599670002,2.6976908490003964
296,1.912994427,2.0541018465653584,1.9304574067900007,2.102205663462616
297,1.759194269,1.418966538776901,1.5710928423600021,1.3930326797177055
298,2.592906531,2.7064492375307334,2.6386981491400023,2.735527224128815
299,1.650066361,1.6250079677395513,1.65338215761,1.6150074752421455
300,1.524243621,1.5887941357742978,1.529315573560001,1.5528161443935504
301,1.8202146,1.8450437708223435,1.8495127515399985,1.858397329201289
302,1.493109186,1.5618112047248236,1.5206272014399989,1.5707743351051748
303,3.431781772,3.3972895649474504,3.411723384480003,3.4363176625079435
304,3.071125575,2.8376623332552997,3.0174929677099986,2.904203619269492
305,1.987044318,2.013369328366117,1.9842618194699981,1.9889118762524494
306,2.130269074,2.023925837555912,2.0856198904900016,2.0514889863868273
307,2.028162791,1.9739512889516826,2.03584070444,1.981750936838575
308,3.129869249,2.9068234433398112,3.081502492620001,2.9563289113619025
309,1.778674983,1.801760050772111,1.7876330282900006,1.7873430928053602
310,1.68278152,1.6762489694167957,1.6847059235500002,1.6716808883929262
311,2.202867986,2.14793131789306,2.194829866030001,2.1678366563663705
312,1.328640897,1.3270993238023105,1.3332203109300003,1.2930513785479048
313,1.860011909,1.7531284420610642,1.825726659240001,1.7585711664407309
314,4.012624242,3.6284071815954917,3.849544676160001,3.6572877878305996
315,3.351128737,3.3340845980950062,3.3705745855300027,3.302341113065897
316,2.096273333,2.1788126176228024,2.13830911108,2.17079591875534
317,1.630824604,1.6739427329932361,1.6380437622599988,1.659115086887164
318,1.479016239,1.534829094280351,1.4945427493400016,1.5314837125224212
319,1.567297885,1.5345352088825848,1.5528722446199987,1.5194437872330617
320,2.516073732,2.495728687733185,2.5213654210299983,2.523957381035724
321,1.68914996,1.813113417398024,1.7046688870100004,1.8319011658395912
322,2.126517142,2.143615098655977,2.134630047670002,2.1357887227183188
323,1.562726942,1.4994851826337905,1.5156678504200003,1.5486086818448803
324,2.408728272,2.3568588572898928,2.402560552579997,2.400486411274981
325,2.595928097,2.6770107645261163,2.6403280470300046,2.6770870168662197
326,4.930763156,5.009574345287518,4.987317750310006,5.002562605284425
327,2.383123294,2.4765862135377765,2.3986176058900006,2.4509602331888463
328,1.826777532,1.805870143635176,1.845290844499998,1.8192215192127181
329,2.412600135,2.313170986896172,2.385903341399998,2.3218375101579154
330,2.600676591,2.830364658619514,2.7082058156499986,2.826689588273915
331,2.080957744,2.0235671312993935,2.0329990484399985,2.0330732547971273
332,2.135060044,2.064741986358963,2.131361743879999,2.0960681144961004
333,2.023678873,1.9139407608521488,1.999611025799998,1.9557230959774177
334,3.027539495,3.0297889501715978,3.0341697126600025,3.0200641378807234
335,2.442904449,2.3534588162333785,2.4432905884199987,2.4066503773363
336,1.343429675,1.3706774543069578,1.351039463729999,1.346809460345686
337,3.645263296,3.743179689096735,3.6719735820899997,3.7044686946650756
338,2.330450301,2.2944450048156613,2.3236896793800046,2.310424193203615
339,2.435117812,2.5224370276100374,2.4754212259499964,2.522875703196435
340,2.60626788,2.6248158980758656,2.6058704928099967,2.6104482170553664
341,2.665930245,2.6174785671269625,2.6529001437799984,2.6223022636995204
342,1.316453207,1.2714430628557782,1.3274238779799987,1.2975042320952315
343,1.833190493,1.8890750234829456,1.8664128380999983,1.9022664615888354
344,1.528585058,1.498581248317898,1.5227237333400014,1.4789227406446712
345,1.832548075,1.7974049913874155,1.8142198452100016,1.7876800921901115
346,2.284090685,2.2939260020547168,2.289406488479998,2.3243462924282454
347,1.966947371,2.050222572170459,2.0059372742900017,2.0857169167726117
348,1.596469537,1.5535997461793751,1.5766569585199994,1.535249603528801
349,2.683470551,2.538761977611312,2.6495947440000003,2.5326031849802715
350,1.774654009,1.6098605934727372,1.672343873949999,1.5917317280287162
351,1.609713904,1.6457998524694917,1.6375759376100003,1.6517718863504234
352,1.516486014,1.6132271247436534,1.5630463109400006,1.5789665121708292
353,1.231273216,1.3506236037425625,1.252777278690001,1.3311110116920881
354,2.589888329,2.638971297080754,2.586270551289997,2.6318904794958624
355,1.764217605,2.0714155226924498,1.8726380178100002,2.0753670119238903
356,4.812186301,4.728536775844276,4.760695825039999,4.715749237696768
357,2.041410757,2.026497483342156,2.0385948751799976,2.021284192265661
358,3.068661949,3.3344656469202545,3.1250376704299963,3.244662887000051
359,2.089248662,1.968808854635174,2.034407985049998,1.9651776396532963
360,3.41302363,3.49715596619173,3.429525537489999,3.452083234832998
361,2.307617986,2.240159427942528,2.262056050919998,2.254805413954848
362,3.035399717,3.0462841955912174,3.0040126495499995,3.0296198727536594
363,3.098991211,3.0392578261392584,3.0688480346099993,3.0050570310157223
364,1.844651107,1.8836201953995135,1.8510988301400015,1.9138943833691964
365,3.921342487,3.839995533275799,3.8991567519400014,3.794915748395753
366,2.925783184,2.8983941734170813,2.919633279790003,2.893675773281447
367,1.784914006,1.7689777097688928,1.7811138437400005,1.7777878474377267
368,2.132435806,2.186406364733107,2.1412381970099985,2.1819243819595906
369,3.301637583,3.3121137607759183,3.355549495650001,3.3455519133719913
370,1.412178487,1.4887556632936374,1.4233695392600019,1.4981278902511463
371,3.13611361,3.121042767783123,3.1322920792599973,3.113571492455086
372,2.668322416,2.5910218575599013,2.644731467489999,2.5960888550261068
373,1.244998704,1.376077369030776,1.2712896311699984,1.3795970344442638
374,1.441640713,1.4566986169485312,1.4442282211699995,1.4474164551510635
375,3.096878048,3.139560089321142,3.103814136180002,3.1252620150090085
376,2.312811826,2.3235812766185235,2.3164700632099997,2.351968719665599
377,2.616904,2.558871249831509,2.602501844350003,2.558632936658163
378,1.5772521,1.4129637092424023,1.506559792970001,1.3862177251283003
379,1.789093973,1.7715865683110552,1.7873883735400025,1.7892136614194962
380,2.403750049,2.280334635614234,2.3642252982899983,2.2857774743739077
381,4.550046326,4.426035538125093,4.499566672670002,4.470661986178476
382,1.648116028,1.696663964097072,1.6622359837300018,1.6747659566074402
383,2.661640504,2.702939464619322,2.6341649982199975,2.6982075337355864
384,2.711783134,2.783693764150859,2.7225519381799987,2.752091536612409
385,2.371842202,2.2935798877403863,2.3502884210600032,2.2990583876178103
386,1.756837393,1.7826330507723214,1.7675860013600015,1.7766918706698105
387,1.664885132,1.656027676759037,1.6717071170799986,1.658566115847988
388,2.034394471,2.1265266096684936,2.112338132180002,2.1543887581277286
389,3.114330704,3.1208009939093713,3.1146236293999983,3.1409686815119064
390,2.600644255,2.711499449817622,2.6302192183099975,2.7091085749504575
391,7.427120798,7.223722053407187,7.208562672340005,6.666464067396108
392,3.813861088,3.78768946879369,3.8206134337900055,3.7648053029472943
393,4.26797735,4.52866572065464,4.349193006470005,4.539972687261943
394,2.069591184,2.2825083602826637,2.1244836870599975,2.2551200975149124
395,2.623226541,2.711318115372991,2.6680690702400023,2.718558660773204
396,2.83901774,2.7770175636704955,2.8660363706000003,2.760781361489215
397,2.944837859,2.8791711976947583,2.9360938952899986,2.9134911896395113
398,1.534076504,1.550921627679036,1.5373364087699999,1.5263268852128098
399,2.647720623,2.682010300286381,2.6706497639099998,2.68901049754862
400,2.085229399,1.9783449504897324,2.0435762784100024,1.9828384815169688
401,1.584098684,1.6164824167756637,1.586522332799999,1.6041945497691472
402,4.032367297,4.02835879059672,4.0285401860200025,4.003465910832677
403,1.486083843,1.53769057900946,1.4903071401799999,1.5078747069638356
404,1.273233932,1.5283531723144375,1.3181562435999987,1.5180370421085545
405,1.922255965,1.8174589165960706,1.882251447750002,1.8193450505562256
406,1.391361029,1.3721428638831292,1.354959191009999,1.386487435366095
407,4.204562404,4.348366450858236,4.202881408849999,4.295670675269302
408,2.280669757,2.2405623118403266,2.257633498079999,2.230358868045215
409,3.209098067,3.1632631235828668,3.1997983274700035,3.1549703929885293
410,1.12512868,1.0730169230958255,1.1140053946900015,1.0328325500507116
411,4.070792682,4.238291124453809,4.137135740159996,4.310067780195948
412,2.023853456,2.0272589557356486,2.042012909520002,2.0377714433696696
