,true,AFP,GAT,MPNN,DNN,RF,SVR
26,2.33293262,1.9766436,1.6813555,1.838482256093168,2.2780218,2.035408172883124,2.0186174677766404
27,2.06278826,2.0410118,2.3414156,2.0850709871337183,2.055585,1.961059411645633,2.0168177181861875
28,3.151563131,3.1216888,2.543642,2.897178448964079,3.1527314,2.7045538216335054,2.3085640645823897
29,2.315505149,2.2291703,2.9500918,2.667453795779703,2.393781,2.5143089999509245,2.415498299293885
30,3.128920013,3.120374,3.1816087,2.8296525117296047,3.0898201,3.0160132234217234,3.1035838693735553
31,2.672615567,2.5391943,2.2099812,2.3158081003664526,2.6668522,2.4430485884849786,2.375210461406261
32,4.68613705,4.4573154,4.2368813,4.6200530927288135,4.384657,4.457590220094223,4.695194808097639
33,2.143258279,2.1287777,2.2314494,1.934639844464768,2.1214855,2.059139341321776,1.967840612809652
34,2.774590978,2.4486814,2.2265744,2.5634394321019625,2.545364,2.570905023727808,2.674289927984009
35,1.318516557,1.4229393,1.7404561,1.9965231594942485,1.3230299,1.5860987742506654,1.4186811268306785
36,2.430758757,1.9633478,2.3574018,2.4414905264616187,2.6035209,2.28508930553199,2.3304974648380874
37,3.452962319,3.4011674,3.0273283,3.291500086968666,3.3103733,3.2907862698904586,3.3525931677064857
38,2.168130477,1.8935232,1.8176041,1.9675329616118868,2.170198,1.9292269486475528,2.0471244722263933
39,1.720504866,1.8610833,2.5357845,2.147817217227456,1.6629483,1.9137159119928946,2.1660029269809224
40,2.352057788,2.466352,2.2310762,2.397968085511878,2.296378,2.532586312369511,2.4520965039973306
41,1.442398919,1.6749808,2.4040735,2.1046959900987217,1.4611006,1.8922386426105942,1.8500787204144686
42,1.853160834,1.6969403,2.108664,1.7280778135848707,1.8376396,1.8115839431696281,1.7531390397939874
43,2.639232777,2.6176977,2.6561997,2.5485807607931856,2.5864196,2.709868579237247,2.5584171573811365
44,4.65683897,4.412245,2.3427727,2.7478650361181005,4.5568247,3.271887219983949,2.8659311885039487
45,2.903536014,2.667759,1.9285209,2.8239456034385912,2.782043,2.5834160507754405,1.9952345570248522
46,4.5399576,4.3411207,3.7026215,4.077431830313767,4.355711,4.204987845420734,4.205467417765623
47,2.183236664,2.1296787,1.8091488,2.3259841218663175,2.1422355,2.282008559899762,2.2832935580292806
48,1.740211005,1.7721912,2.641392,2.221164631237679,1.6719992,1.8069256969299021,1.840221824124788
49,2.166197037,2.09921,2.3066828,2.0381886051709612,2.0927403,2.086373461264151,2.066027704419824
50,3.324299607,3.0239234,2.1699173,2.924217239564295,3.2598035,2.7503621882346696,2.6738803359792613
51,3.406989792,3.378547,3.261491,2.956867975133017,3.5494783,3.313420632013592,3.3664671938529316
52,1.761506865,1.4139941,2.027138,1.912761530424397,1.641572,1.7485306389634228,1.6613822329742782
53,3.537918969,3.2948651,2.7313054,2.935944267589854,3.2415721,3.246348838216913,3.0108918423077053
54,2.740011244,2.0447204,2.0757163,1.928545753851114,2.447453,2.3224374706489814,2.4114696553034842
55,1.890500553,1.5747622,2.8528337,2.108310224004068,1.9168457,2.256510057795666,2.520078214689248
56,3.062150642,2.9037921,2.390546,2.4282883375821918,2.9712207,2.8403594669647583,2.9624060470953797
57,4.507969435,4.4464345,3.5912738,4.602438076956588,4.425534,4.562700717375778,4.407932263944013
58,2.928656721,2.5438507,2.1931398,3.034233243344362,3.0835226,2.5487685021351605,2.7600828303953624
59,2.317933911,2.2304108,1.8180907,2.1268044095878715,2.1660857,2.2813606310904753,2.218073868793758
60,1.280393888,1.1396874,2.0186727,1.7551255560749153,1.348886,1.4888409698849863,1.7126942588217662
61,3.597273989,3.6061625,2.4676695,3.440059473234851,3.41891,3.4170243975098917,3.4974030941073107
62,2.642664529,2.651216,2.573982,2.2759146904425807,2.529971,2.4117450981708357,2.5425422796794144
63,2.140606235,2.228155,2.4417727,2.300518933461077,1.9773618,2.279707256999887,2.2406575315481625
64,2.433339725,2.4734945,2.3617008,2.2678289352176693,2.2989168,2.417679182839863,2.332979330607087
65,2.007507885,1.9757496,1.7547309,1.9807291989242097,2.0393028,1.9865714248166038,1.9710927198996804
66,2.664840783,2.7475352,3.0301936,2.781804739121659,2.6011806,2.8433785637328763,2.764714661018942
67,3.110342434,2.780122,2.5514424,2.8282590794049853,3.0385091,2.8483627691651483,3.010060689869172
68,2.006391373,1.8919423,2.435468,2.258065603691433,1.9995363,2.060091715579794,2.093168874504747
69,3.714232126,3.898393,3.169217,3.8076333879342306,3.6853096,3.609119684902236,3.6144321574141016
70,1.790064345,1.7821438,2.0824294,1.813283000327358,1.7214266,1.9434336953822586,1.8898430097294991
71,2.951070876,2.982613,2.2757106,3.017064513307738,2.7936506,2.8218180398403523,2.85087319278256
72,1.920234235,1.9245198,2.4870863,1.9865944143195586,1.8943526,2.0654951678293747,2.020375564673056
73,3.904820065,3.5521305,2.6957228,3.463173880974815,3.7232819,3.5161188594472876,3.805191102144068
74,1.079345282,1.1227787,1.5799339,0.8837427369433251,1.0606142,1.2566480292012854,1.6294782080233696
75,1.24450137,0.8200797,1.2368319,1.2422063500094103,1.1873572,1.3959664792656883,1.379006637203731
76,1.730608242,1.9072819,1.7924683,1.8519100908359074,1.7761527,1.8318997664217502,1.7832172742984376
77,3.0327853,2.797224,3.6018376,2.8755332505108795,2.6892245,3.456735525736893,3.133030645175623
78,3.304335395,3.1077914,3.3986135,3.0488512082821946,3.2089584,3.1067176680497686,3.2043043536946287
79,2.569655669,2.2555423,1.9343522,2.4001056567660495,2.522503,2.4186809233802404,2.469365095730317
80,3.422137419,3.3692782,3.2530832,3.2282852437649887,3.4912112,3.710610353852458,3.690284064935965
81,2.489966306,2.4104462,2.4899595,2.3692353804298336,2.5500066,2.3804695630881985,2.4603046360787237
82,2.563434749,2.2783906,2.279956,2.526481424069447,2.438188,2.3781048447473596,2.4632695040744252
83,1.810176651,1.6862996,2.3020864,1.9485654252220648,1.7954504,2.0545220809842375,1.9104321263818231
84,2.936546287,2.7511122,2.6284957,2.4242088262583086,2.9364085,2.6368505212584132,2.83634651180525
85,1.914345079,1.9076558,2.0887616,1.9867968003200087,1.8571224,1.9204381275806963,1.9111458270550952
86,2.148473732,2.158134,3.1991355,2.485558939442045,2.1299164,2.801073755573422,3.0628681265051965
87,2.67263808,2.8282402,2.3733733,2.961526203558274,2.598886,2.915061545330314,2.588048343872732
88,1.763540457,2.179356,1.725848,1.9753502124921765,1.6788008,1.8893604355696674,1.8440436050066098
89,1.446760022,1.5938317,2.3844235,1.687756303087556,1.3850695,1.8443697621583595,1.7221554672446386
90,1.665932639,1.6458712,2.1785247,1.7541607936325216,1.6492522,1.8261622504948312,1.9449530107082618
91,3.369158255,3.167755,3.0789788,3.1064001857774644,3.053331,3.1020025390990633,3.2690059329346433
92,1.362772011,1.2250065,1.4810398,1.5645495587696225,1.3474073,1.4157215497253932,1.2686014978940938
93,3.13502128,2.9333806,2.4960675,2.5551980003719192,2.9722521,2.757645709732275,2.7124173247464647
94,4.505602133,4.3858843,4.008385,4.657267407501682,4.41949,4.387933330718284,4.405211885471132
95,1.874458624,2.0100865,2.1002429,2.449990470185576,1.841841,2.11939349231737,1.97460939733335
96,2.613400435,2.6403959,2.0397043,2.1898573858713752,2.558138,2.9539501172495317,2.5133327373537893
97,2.114561335,2.1556334,2.3166597,2.4198299632150584,1.915252,2.2069028634886414,2.1240751352748903
98,1.464826942,1.3873816,1.5599217,1.4780446727945507,1.4035003,1.4728547325384822,1.3922334224326027
99,2.785594641,2.4817975,2.119803,2.1188964881041725,2.8378804,2.414188344348775,2.621619656523892
100,1.625782258,1.4953033,2.3978171,1.9518527057477395,1.5349555,2.0739472533485093,1.7256145265644405
101,2.601222875,2.4421678,2.5524259,2.579251335714333,2.495053,2.6438754609005994,2.6822055321003764
102,3.977365718,3.6784263,2.767819,3.0710802165328643,3.830213,3.5225608090935117,3.8771378816284905
103,1.549445384,1.5593203,1.9497674,1.4681078656839919,1.5509238,1.6010466638874772,1.6396738862097289
104,2.970913423,2.8725436,1.6861112,2.6936894029314185,2.7792253,2.5304193709877825,2.8707735001873678
105,1.883795762,1.9831009,1.7961307,2.0228888307996415,1.9654431,2.0785430669119678,1.9836057313426265
106,1.56300053,1.668324,2.2015998,1.871761979710365,1.5079648,1.8240153636859668,1.6631384501800357
107,1.254323244,1.1167685,1.8829732,1.3465178536091773,1.2575881,1.752723032889419,1.947159942237992
108,1.903320706,1.761723,1.9447367,1.878796646958806,1.876003,1.8275359526986679,1.8031859173918146
109,1.973888962,1.6061652,1.6743739,1.716826596826278,1.9480772,1.8013197156282204,1.8737372712476137
110,2.087372226,2.1528873,2.3187847,1.982129096502594,1.8693235,2.2363603477388967,2.1875306199646958
111,2.33311834,2.138165,2.4639113,2.375917481947149,2.308251,2.285832420307308,2.232704047739822
112,2.745296569,2.3999584,2.4851396,2.472424108952932,2.6114717,2.5900085021977706,2.6677030448476944
113,1.606939131,1.9253243,1.9122331,1.9293804783149462,1.6499817,1.797048598937517,1.729939949573373
114,1.78100548,1.6632419,2.1496036,1.8369446774022167,1.9005932,2.1134803151459063,1.8812649405149182
115,1.978753262,1.9142375,2.3320546,2.2011833718501292,1.9512775,2.2527948947690484,2.0784897759949255
116,2.057867389,1.7213327,1.8291514,1.8698165927050048,2.0318577,1.7984724704400612,1.859738200869408
117,1.694627759,1.5167098,1.8412118,1.9865132191083072,1.7972549,1.7693954559883847,1.7946174440019274
118,3.695566533,3.4097877,3.6306834,3.712287071122117,3.3968832,3.6124310339948154,3.795824808645053
119,2.867491058,3.358451,3.3605027,3.187762760723513,2.790059,3.161604425636296,2.838376119383429
120,2.469046262,2.4293947,2.7326481,2.522208126906815,2.2840743,2.7435950106797624,2.5692573525472495
121,3.466044201,3.523442,2.9662137,3.1486139477937307,3.4238818,3.2774730628794257,3.365811136612065
122,2.595830059,2.5384712,1.9596691,1.8782615752281804,2.45997,2.236896336259833,2.302564893792398
123,1.470893915,1.5354289,1.9098191,1.7813105667265179,1.4002764,1.6551766049128158,1.5709093751830248
124,1.294117601,1.2964462,1.657692,1.4413854798915149,1.2481025,1.3593809547475852,1.3729375100555625
125,2.374752927,2.2687504,2.6268451,2.5830009342344398,2.2352223,2.600981050118135,2.474742985961218
126,3.880452459,3.675972,2.6263342,3.142303546017671,3.8552244,3.8072417585754934,3.780238051799902
127,3.699486508,3.4884331,3.261006,3.358202031537056,3.4912112,3.710610353852458,3.690284064935965
128,2.496078044,2.2227485,2.370549,2.737053666016461,2.4747436,2.471857512958747,2.5964446353449504
129,4.410649516,3.9620476,3.4581149,3.9424012100393817,4.3652673,3.588854850135789,3.609690517335979
130,3.82097129,3.7840788,3.2433062,4.359724179280836,3.3994884,3.647618831568219,3.721006606103145
131,3.065806477,3.0880573,3.0196455,3.349854891599199,3.0521631,3.113150232726439,3.1656217179886816
132,2.518915494,2.5373108,2.3116522,2.607664660205086,2.441272,2.3148824509305395,2.418847366878821
133,1.780092788,1.7932106,1.9948754,1.89130296055154,1.7048072,1.9007232006922612,1.8797825735510556
134,1.075941257,1.1246933,1.7140014,1.522652515662493,1.0339139,1.5396354821389526,1.7410511966560798
135,1.569704718,1.3310117,1.2296553,1.6550740526786194,1.422825,1.5342379826075443,1.6191656390440514
136,3.302845223,3.296015,3.3304403,3.129441146140648,3.6575036,3.4705088225063037,3.2023996230839344
137,2.301991555,2.2874866,2.8373983,2.342417939701941,2.1831796,2.288315561545795,2.4021822580115835
138,1.577544462,1.7971607,1.7183309,1.930464180486523,1.5564004,1.8486167427329157,2.0941274435460633
139,2.244764534,2.1965744,1.9979501,2.1329222933823857,2.105583,2.3001996595536633,2.301224514318729
140,2.982430581,2.9408472,2.3331122,2.6936706091978015,2.7965403,2.787764839647834,2.882182208671156
141,2.815582175,2.742346,2.260765,3.028401846199476,2.7939086,2.608951360116827,2.715361178155377
142,1.315543595,1.2164721,1.5348699,1.3189506397579156,1.3436843,1.423799330145005,1.3155761886267856
143,1.352828727,1.3183702,1.5478971,1.2615644191367794,1.3337841,1.4597263909644431,1.4531724005405988
144,2.098419186,1.9556795,1.5549657,2.27146389981525,2.0003686,2.1322418630855684,1.9983158857834025
145,2.800515129,2.6275592,2.3624063,2.9542627134417607,2.81706,2.63067591033807,2.3495994150309514
146,1.536909993,1.5080535,1.8455875,1.6646042555301261,1.3971853,1.3050596857422962,1.4366791262489316
147,2.072891263,2.0152388,2.3837638,1.9028007469071633,2.115177,2.0879349036331036,2.172854011961831
148,2.534109466,2.2899945,2.334329,2.517651032587771,2.3143265,2.5029332169335254,2.5290380460907858
149,1.245775113,1.4188228,1.7017801,1.5238080947038624,1.1871445,1.5063378910678027,1.3454163709897775
150,1.879292278,1.9760689,1.931092,2.3004796969615073,1.7795115,1.9262987069296038,1.9963456286030064
151,1.335098682,1.3082582,1.7730396,1.793104603050208,1.305872,1.5188807632424846,1.4347828768124344
152,2.685698373,2.4910634,2.9133978,2.8372732136604144,2.635461,2.7016374498982563,2.661973281167775
153,1.418110743,1.6155137,1.7927077,1.588444194380954,1.4092183,1.4326892091123566,1.381512740953298
154,1.957203017,2.0603204,2.2235386,2.3736971057120644,2.2170506,2.253714589397319,2.0570824962591363
155,3.050535362,2.9452178,2.1756728,2.726943344058905,2.9421082,2.552247684896427,2.312601517838606
156,3.222927029,3.3478947,3.046883,3.246549768876993,3.1430016,3.469195111040576,3.322856493119797
157,1.056025155,1.1346874,1.4485793,1.1288871512328624,1.0101032,1.4849887663356276,1.1560303553716216
158,1.846882162,1.6107098,1.4092858,1.5640690359816942,1.6728507,1.9259141018310753,1.7466168913111968
159,2.168591294,2.0912256,1.75821,2.027736095915955,2.0375922,2.003415613190073,2.0684852316544817
160,2.792878247,2.6391366,1.8948703,2.6193981403968514,2.701149,2.4250164556069023,2.2978563146264497
161,2.131812237,2.1970484,2.1637757,2.497545788217341,2.1246622,2.2771562910168743,2.2319590137756604
162,2.103991533,2.0278504,2.4757028,2.200849063262733,2.041227,2.321593435488944,2.2040117167295064
163,2.312369306,2.2144496,2.9789135,2.6323563673752255,2.3194506,2.3140697780097614,2.412430823234179
164,2.911263232,2.733466,2.7796233,2.9049379051872304,2.8788204,2.7075815684462925,2.443065958159907
165,2.062520261,1.9463298,1.9941406,1.7400161271504748,1.9653565,1.8735005849441253,1.9621414231131618
166,1.335067228,1.2425622,1.5840833,1.6456378708454285,1.2865407,1.376128304721849,1.4352603653845293
167,2.421741491,2.0361881,1.929508,2.1145290913978756,2.4174545,2.1282749484856507,2.0372998124626434
168,2.269702061,1.9017572,1.9830532,1.888341717276461,2.1729667,2.1476628839946548,2.169486784636813
169,2.477287004,2.1056259,2.7429867,2.5146300053467026,2.5789042,2.314942598727074,2.377064995665023
170,3.666968889,3.2678535,2.3439658,3.2588656846726143,3.5399852,2.9580112027884287,3.4207112064180083
171,1.541899018,1.4659312,1.9078207,2.001262792531689,1.5330575,1.580026514979739,1.6517455265137448
172,4.115509119,4.1226835,3.8613825,4.283106053593656,4.099235,4.204247510304197,4.138871752753251
173,2.524551262,2.358762,1.8951724,2.384850154332328,2.670065,2.336774443765218,2.4243991886674197
174,2.417364218,1.9028805,2.6195018,2.248982367128556,2.2305868,2.2733848424168386,2.471390582674106
175,1.502688043,1.4531648,1.8642006,1.719714916226906,1.412348,1.7164665014156752,2.016488389318404
176,2.261880789,2.2016337,2.017095,2.0755324344200616,2.2964928,2.1529006197414624,2.1615523070634204
177,1.231884242,1.4752333,1.6898346,1.8087426122763928,1.2877027,1.633983064577876,1.9190549735600464
178,2.843267782,2.4630983,1.8634298,2.717806186756125,2.4690008,2.1697253001252386,1.9509568565991906
179,3.072145809,3.1522713,3.0419867,2.977386701274348,3.2034519,3.4780163643844615,3.1722818900912877
180,2.575661818,2.6772819,2.4527748,3.0550763838790687,2.5633717,2.5408879647349454,2.6756684193188707
181,2.271785415,2.497202,2.3615253,2.214254439755552,2.3046973,2.3278291564697566,2.3721228867375497
182,2.634326134,2.6592865,2.3804104,2.417308039822714,2.68546,2.4525556383801748,2.534563954831221
183,1.255055803,1.3787429,1.4418736,1.4733263463019068,1.4714592,1.5106821881005013,1.507412591572444
184,2.084520672,2.067616,2.3077238,2.4987104434803418,2.1117206,2.344490736849102,2.184458847916589
185,1.572005395,1.5617075,1.5260296,1.3882731322855726,1.5779468,1.4456333817105533,1.6718199752560745
186,1.677145955,1.7850919,1.7967834,2.1163832581223816,1.6663102,1.7860364938636817,1.7773483831635228
187,4.761335174,4.772868,4.0156717,4.619910281293421,4.725288,4.051196694629626,4.0708522037688315
188,2.624949174,2.5463388,3.0629737,2.7661964648277704,2.4637992,2.5245283377823293,2.524936236320161
189,1.671424848,1.6738732,2.3078365,2.0416693721574903,1.7147563,1.8855666721853557,1.771629562714877
190,2.866959761,2.6193082,2.1249418,2.2848768016540504,2.6652937,2.596176681177699,2.7668435661326436
191,2.35848879,2.248549,1.9582474,2.0632912224068103,2.2463388,2.0620136662661266,1.9092574359094674
192,1.602725898,1.2975626,2.5634472,1.8743126401086907,1.6538303,1.8836281726041304,1.716286409041084
193,3.052574169,2.752188,2.5171819,2.709645910974659,2.923479,2.8589161856997634,2.7378016636168656
194,1.353069181,1.4065573,1.9182036,1.4634615731118394,1.3062339,1.4200192674858785,1.5811879777675872
195,1.768342059,2.2041996,1.7780683,2.1170029016542817,1.7365973,1.979156107530573,1.9211515735153213
196,2.068746,2.2168832,1.887996,1.9929672960986027,2.081384,2.079385352328853,2.169067047230262
197,2.139078471,2.0253406,2.1594703,2.296602926638091,2.186431,2.015187700212414,2.2132733429457963
198,1.712517618,1.6295136,1.6991482,1.7193444336285655,1.5065782,1.6615455847890108,1.612480788438742
199,3.452708501,2.8625703,2.9173002,2.99810692346217,3.437406,3.1057385991804876,3.352384886941374
200,0.881312694,0.6578368,1.4072909,0.9602053824387469,0.88641405,1.1490921875454545,0.9811803401378834
201,2.13407761,1.958592,1.7997441,2.008068191935078,2.140523,2.0308727765031507,2.033776710052184
202,1.930084334,1.7068554,2.3346863,2.1660127709075945,2.0237901,2.1665377088661346,2.0300690545352422
203,2.422136598,2.0413938,2.0991504,2.4664568760411893,2.3722665,2.7241425436215994,2.4065964984988284
204,2.2096384,2.0137029,1.5399971,1.9334900762992522,2.2351694,1.8120737295553786,1.8298629093573493
205,1.450672674,1.3925906,1.693737,1.8312306494795265,1.3890244,1.551415149942132,1.4351694498023955
206,2.204644097,1.786355,2.1987545,2.2310907196380483,2.0881548,2.287576022101229,2.20857742014011
207,3.961687714,3.9990084,2.7240353,3.62117086253048,3.9437108,3.231110343100513,2.742066586279932
208,1.568831518,1.5722655,1.6009429,1.870360721025925,1.5134985,1.7330335825542564,1.668396054030496
209,1.94369374,2.2926106,2.60835,2.390611834054529,1.9784056,2.271307835348067,2.1572097589875785
210,2.907962837,3.0439572,2.8515375,2.930559103830337,3.0797412,2.962561254876065,2.8081057146154658
211,2.646200522,2.476857,2.4950747,2.6814607026238337,2.6340566,2.667429006388634,2.6221333994584652
212,4.64754275,4.6143413,4.2067294,4.079649072078656,4.2903953,4.239434148177471,4.324237988302416
213,1.873519519,1.8427852,2.1858215,2.123494330535762,1.8223342,1.9163659545274738,1.9737358374367788
214,3.816822457,3.9868453,3.5921645,3.357210936927506,3.5920217,3.7336583887341277,3.681955224202879
215,2.101136148,2.3067684,2.451017,2.518442967279974,2.1148493,2.2386817326291206,2.2011531734862126
216,2.417163603,2.2121365,2.513776,2.5027390556543283,2.3937624,2.547134732273053,2.5170090465563115
217,2.208413554,2.1884558,2.211874,1.903126103604731,2.2190313,2.0869285797947232,2.108419097146254
218,2.936852903,2.9148092,2.6167574,2.7701370762602266,2.8721035,2.8010727580190986,2.836750090238925
219,4.851346215,4.5706673,3.5801377,4.698838727459613,4.1028404,3.3883561861937577,3.383372734841565
220,2.301553828,2.217162,1.8700814,2.433302678466854,2.240088,2.0325809524706964,2.2014796543363158
221,2.128190485,2.1154594,1.7158723,1.949623632830212,2.0533428,1.9424127579864245,1.695724360102777
222,3.961814188,4.0499725,3.0195823,3.8207513092981125,3.53192,4.863889838200908,4.0617658180785465
223,2.512814951,2.286931,2.389665,2.5580448583880786,2.3164032,2.5737598737994274,2.613165880319145
224,1.425750486,1.4550328,2.0118363,1.9591491241607564,1.4195974,1.68437965970112,1.6119136625494075
225,1.835394206,1.660114,1.5309515,1.8674484775688545,1.8810924,1.726365418751491,1.7389614825645898
226,1.913209348,1.8435178,2.0345151,2.04954255926165,1.9211825,1.9778485814878453,2.0133057680221675
227,2.00733225,1.8443079,2.0586307,1.9908157277009058,1.9438826,2.13477875686699,2.1077276418115525
228,1.595657667,1.5745571,2.1674552,1.7963371252322535,1.5185809,1.8032004371137411,1.5881698938225146
229,1.570963603,1.6750593,1.6706696,1.6192893704164315,1.6441017,1.6328804541645372,1.6706975496125023
230,2.552120441,2.4968982,1.8225548,2.0713800139452307,2.4278688,2.314726800472601,2.301247001632967
231,2.860355251,2.4113858,2.5643396,2.820676436093505,2.5380418,2.8949029828382935,2.8368741633619874
232,2.602749387,2.4463286,2.323113,2.3969999759264677,2.49854,2.200331426279437,2.502746471940866
233,2.321110886,2.472718,1.8771341,2.4794648095657164,2.3317056,1.9998502720750986,2.216356349886059
234,1.580180574,1.4229535,1.7683685,1.5800136081718301,1.5189265,1.7363913515051996,1.6804857255421954
235,2.835285011,2.8025296,2.9850447,2.7050732751802182,2.916591,2.8101318928614245,2.76199653694101
236,1.892481954,1.8960181,2.028497,1.8005961831315325,1.9159021,1.9020612353326687,1.9481553575991468
237,2.538824586,2.5102897,2.364288,2.3018427399759194,2.601088,2.540405946242011,2.638862746596338
238,2.356383129,2.4516299,2.2468584,2.4678274640329203,2.3432214,2.4977441704691072,2.2562023472354618
239,2.145320297,1.8275008,2.039134,2.3170980362805986,2.1436281,2.103810632005492,2.220581820688989
240,1.406673841,1.3431693,2.0310512,2.079285396442633,1.4263703,1.9747226938148303,1.692922255253269
241,2.441214999,2.4331865,2.181073,2.3264375206898165,2.4233692,2.5141612960175976,2.340876924169783
242,1.245146826,1.3709615,1.658987,1.3081655494731994,1.1867621,1.4251322739188172,1.344929634391233
243,2.42157871,2.2240686,3.0456781,2.1825586378729938,2.4277284,2.319971474750409,2.3214872438314074
244,2.968485343,2.660676,2.51892,2.9674699443029957,2.5136726,2.6415963145885577,2.8446743099882337
245,1.165785504,1.370039,1.5259802,1.4971374309415058,1.1185557,1.4014410584834163,1.2661008831605662
246,3.046956408,3.0498698,3.0213418,2.7296430193952235,3.0105112,2.8119162810459084,2.9471015496369573
247,2.06612888,1.9857298,1.9536841,2.2206066693677107,2.0311153,2.118368074182752,1.9658372235926262
248,1.587398888,1.5156586,1.5798581,1.5723658673457197,1.5433125,1.5563955265829388,1.487041031272269
249,1.658346511,1.5986853,2.0766194,2.0740947923237454,1.6424123,1.9464449630904672,2.020474550616757
250,4.094859945,3.834668,4.041154,4.241775335306203,4.100181,3.606254889939007,4.17897321256601
251,3.387176186,3.0672922,2.2851768,3.177202724090099,3.4535747,3.186481616883299,3.286839936240029
252,2.67374265,2.8669307,2.5314555,2.573324857458915,2.622354,2.721217521010526,2.573575769685549
253,1.981337048,2.0019772,2.052267,2.278135086309003,1.9816185,2.1381535451382025,2.08178636002046
254,1.146478515,1.4261638,1.9293518,1.9977179226849548,1.1368486,1.6995647205760942,1.9933953870419545
255,1.298163735,1.3,1.6684113,1.6393958384735559,1.2992759,1.5555467922920572,1.3981418432988169
256,1.545261099,1.3057868,1.2074754,1.6257116446402309,1.5735002,1.953603001532124,2.3481778454664797
257,1.742660013,1.5117406,2.3866231,1.7580145036783386,1.7464833,2.093007875121897,1.8429895661679725
258,2.443786204,2.3779082,2.9795718,2.277363888852813,2.3073997,2.5789634242627906,2.561353752452895
259,1.749188008,2.024875,2.0338595,1.9611379095092034,1.7115232,1.8927122446599514,1.7185295828479255
260,2.437040162,2.271921,2.6348143,2.3928889513983145,2.434058,2.575754055312915,2.4138385380306753
261,3.200951079,2.7195735,2.3462276,3.646241912575881,3.2984385,2.8306715493348067,3.100887003328483
262,1.588411105,1.3855628,2.255929,1.6961579396178776,1.4919269,1.625772390871657,1.6884842376731348
263,4.332951567,4.162185,3.8806667,3.843284524752252,3.6262217,3.833202587626515,3.574999724916982
264,3.726323831,3.4884806,3.2626102,3.6883345361531816,4.0271482,3.17403857882296,3.625936551314629
265,1.595913781,1.8991135,2.086639,1.7466898918931988,1.5911477,1.6777795895121541,1.696018498272498
266,1.722215957,1.5578055,1.6333556,1.9172195192087536,1.748801,1.7347906501603372,1.7989583068578143
267,1.593197426,1.6739821,1.998349,2.0700223368296924,1.5775932,1.8386282646565995,1.6929586424550869
268,2.260282427,2.10738,2.163287,2.345944859962564,2.3494837,2.0041627001548,2.1601487074037724
269,2.534797366,2.3235195,2.3512442,2.329929915971832,2.3717735,2.447259477517399,2.4344816381758534
270,2.697085937,2.4595535,2.2624185,2.677074041031824,2.7034404,2.563087139079625,2.596954421040918
271,1.583499275,1.5451326,2.329267,1.6834651021452671,1.5858719,1.7889150755189531,2.116309600139085
